date,CO2,RH,temp,Air temperature,Wind speed (m/s),Solar radiation , Rain,Plug_Basement,Cooling,Exhaust fan,Heating,IT,Lighting,Plug,PV,Control,Hot_Water,Others,ALL_loads
2022/7/4 21:00,531.2343326,47.46883338,23.6623722,22.9725,1.866666645,1,1,0.049871513,0.196980001,0.003799283,0,0.641226996,0.0082649,0.084504556,-0.094649713,0.201618415,0,0.205573045,1.297188996
2022/7/4 22:00,493.9989977,47.47959714,23.50421108,22.2375,1.866666645,1,1,0.083314289,0.197261833,0.0038462,0,0.639929337,0.0020861,0.08131674,-0.095042929,0.20510093,0.00011725,0.206259913,1.324189663
2022/7/4 23:00,466.4658869,48.10884717,23.34380977,21.275,1.866666645,1,1,0.083810373,0.197440249,0.00380525,0,0.642696027,0.002082,0.082034523,-0.097512324,0.200139682,0,0.205346662,1.319842442
2022/7/5 0:00,462.5181091,48.3360278,23.16529997,20.915,1.866666645,1,1,0.080958957,0.197249667,0.003820617,0,0.64098118,0.002064233,0.081568923,-0.096993281,0.199932796,0,0.205092178,1.31467527
2022/7/5 1:00,454.2718309,47.48554162,23.00049297,20.72333333,1.866666645,1,1,0.079966241,0.197489664,0.003814733,0,0.640960085,0.0020759,0.082471173,-0.097711555,0.200043299,0,0.205344011,1.314453551
2022/7/5 2:00,450.4079976,47.34752775,22.86662915,20.04833333,1.866666645,1,1,0.080169474,0.197256253,0.0038086,0,0.64363231,0.002082633,0.081200073,-0.09664725,0.202526411,0,0.206199013,1.320227517
2022/7/5 3:00,446.4052192,46.95970827,22.67924024,19.1075,1.866666645,1,1,0.081027288,0.197136499,0.003809067,0,0.639036063,0.002087533,0.081163357,-0.097234453,0.20082705,0,0.206360296,1.3142127
2022/7/5 4:00,442.0835523,46.88379166,22.49685971,18.79166667,1.866666645,1,1,0.060523611,0.197446334,0.003816167,0,0.64095086,0.005212967,0.081784758,-0.096086262,0.200251897,0,0.206642094,1.300542426
2022/7/5 5:00,443.9002194,47.07545833,22.35357769,18.69583333,1.866666645,21.41666667,1,0.054019062,0.197516584,0.003828583,0,0.640921024,0.0020872,0.08141899,-0.09792127,0.200385664,0,0.206403178,1.288659015
2022/7/5 6:00,445.5717748,47.39577786,22.32525563,19.94,1.866666645,57.41666667,1,0.07982569,0.197632833,0.00384515,0,0.641399388,0.0020937,0.081845391,-0.019886244,0.200844382,0.000116333,0.207120528,1.394837151
2022/7/5 7:00,447.1387753,47.2967083,22.3769528,22.11833333,1.866666645,161.3333333,1,0.082105924,0.197477667,0.003831483,0,0.643254976,0.002089733,0.081308522,1.546167242,0.200214598,0.000114167,0.206477995,2.963042307
2022/7/5 8:00,440.7687748,47.39138877,22.52829305,25.1975,1.866666645,281,1,0.08543039,0.197365669,0.003818967,0,0.641952126,0.007010533,0.107635437,2.968078247,0.20239598,0,0.205103162,4.418790511
2022/7/5 9:00,452.9051157,47.37300013,22.65980843,30.16083333,1.866666645,467.3333333,1,0.08134069,0.196801831,0.003796233,0,0.655251488,0.002059617,0.118081135,5.478930152,0.200273531,0.004262833,0.204244079,6.945041589
2022/7/5 10:00,0,48.10011102,22.81607915,30.505,0.472222228,575.5833333,1,0.082474307,0.19688725,0.0038129,0,0.669734507,0.004908766,0.150469686,6.09221028,0.200998115,0.004206083,0.205126078,7.610827972
2022/7/5 11:00,612.2577128,47.43311788,22.9764694,29.7475,0.250000004,456.5833333,0,0.092044322,0.196642415,0.00378,0,0.666763834,0.002057567,0.283379111,5.580526717,0.200363363,0.004107951,0.202891968,7.232557248
2022/7/5 12:00,534.0118517,47.34384713,23.0453986,26.185,0.375000007,176.5,1,0.086469406,0.19617825,0.003793383,0,0.668306113,0.00238475,0.248006947,2.171931182,0.20164988,0,0.202098711,3.780818622
2022/7/5 13:00,587.1110055,47.62363881,23.07750272,23.42583333,0.831034485,106.1666667,1,0.201740378,0.196247085,0.003781467,0,0.66916522,0.038136764,0.363755599,1.189273924,0.201286999,0,0.201670463,3.065057899
2022/7/5 14:00,667.6995233,49.16637517,23.17926526,23.93666667,0.816129036,194.4166667,0,0.641320174,0.180235498,0.003771233,0,0.669720036,0.031559399,0.451732101,2.266103807,0.20007123,0.314976358,0.201291312,4.960781148
2022/7/5 15:00,691.6535713,49.06791654,23.27343334,25.3075,1.799999983,182.25,0,0.849404531,0.19688175,0.0037902,0,0.671861683,0.023708183,0.315555804,2.144018086,0.201897981,0,0.201686644,4.608804862
2022/7/5 16:00,707.1836849,48.62823604,23.3100903,23.75,1.761111101,112.5833333,1,0.101286156,0.197371333,0.003759867,0,0.665956819,0.003393683,0.225277581,1.118652326,0.201545533,0,0.202144562,2.71938786
2022/7/5 17:00,679.459334,48.29294446,23.29900282,24.385,1.931707301,235.3333333,1,0.097125473,0.19719775,0.003815083,0,0.668668693,0.005031033,0.212336981,2.607326151,0.202088099,0,0.202477527,4.19606679
2022/7/5 18:00,653.7654448,48.53476392,23.27595561,23.98666667,1.471794862,91.33333333,1,0.082532357,0.198248917,0.003776683,0,0.673297,0.0043545,0.160262096,1.032454142,0.201791979,0.316613928,0.202926496,2.876258098
2022/7/5 19:00,619.2096668,48.48094451,23.20874865,23.23,0.985294119,31.16666667,1,0.093803473,0.198271667,0.003756817,0,0.655801005,0.002069317,0.107749254,0.123579924,0.202457297,0,0.204118313,1.591607067
2022/7/5 20:00,589.5211492,50.54209751,23.11356246,22.35,2.245999987,2.666666667,1,0.084467657,0.19798375,0.003786217,0,0.644112723,0.004591717,0.049472327,-0.088169513,0.204166845,0,0.20465263,1.305064353
2022/7/5 21:00,534.1394419,50.80763903,23.01930831,20.84166667,2.587878776,1,1,0.088150323,0.19827617,0.003786,0,0.644870196,0.007863333,0.049840493,-0.095934218,0.202683816,0,0.203915697,1.30345181
2022/7/5 22:00,477.6032193,54.38287502,22.76553604,17.685,2.587878776,1,0,0.081408424,0.198034414,0.003795917,0,0.640191867,0.029151799,0.049861493,-0.093527736,0.202937197,0,0.206323661,1.318177036
2022/7/5 23:00,426.7268841,57.72759732,22.40541251,18.24833333,2.507999983,1,0,0.089810406,0.198428916,0.0038357,0,0.643945355,0.007910267,0.049346427,-0.096830751,0.203033464,0,0.207118846,1.30659863
2022/7/6 0:00,418.4427733,60.23534711,22.15731664,18.94083333,1.587878773,1,0,0.083099457,0.198307082,0.00382545,0,0.641378136,0.011883083,0.049099428,-0.095782175,0.202972565,0.320415656,0.20703582,1.622234502
2022/7/6 1:00,415.1782165,60.2181694,22.20839722,19.34166667,1.52058823,1,0,0.088801174,0.198403001,0.0038146,0,0.642554158,0.008889133,0.049374311,-0.101617501,0.203848396,0,0.206641562,1.300708834
2022/7/6 2:00,407.4533278,58.81313571,22.36224451,20.28416667,2.134883712,1,0,0.079704107,0.198373416,0.003814783,0,0.646259671,0.003256967,0.048615244,-0.097564754,0.203910699,0,0.206320643,1.292690776
2022/7/6 3:00,408.2908836,58.08086101,22.48698059,20.785,2.210843362,1,0,0.092677407,0.197875167,0.003800583,0,0.640726736,0.0020802,0.049099211,-0.099001303,0.202446266,0,0.205880113,1.29558438
2022/7/6 4:00,408.5594397,58.19426981,22.57117358,21.2175,1.621428566,1,0,0.08170679,0.197900669,0.00379325,0,0.639921812,0.002068667,0.048937044,-0.095960433,0.201361315,0,0.205417079,1.285146193
2022/7/6 5:00,408.4385506,58.27288086,22.63040144,21.52666667,1.312121189,21.5,0,0.08309269,0.198485751,0.0037821,0,0.642315261,0.00205825,0.049405828,-0.095326045,0.201474048,0,0.203815911,1.289103794
2022/7/6 6:00,413.044439,58.7118209,22.7262458,23.1275,1.601724144,109.5,0,0.087334157,0.198375503,0.00377145,0,0.645287855,0.0102098,0.049584694,0.287042437,0.20188033,0,0.202342761,1.685828987
2022/7/6 7:00,414.6238838,58.10800006,22.8869264,24.95416667,1.896363618,226.5,0,0.07929759,0.197358668,0.00379435,0,0.642951356,0.008943349,0.049703361,1.849315811,0.201404949,0.313203557,0.203902479,3.54987547
2022/7/6 8:00,420.4958848,55.9751388,22.91336528,27.05583333,2.250000003,250.5,1,0.08250834,0.164617582,0.00379065,0,0.647358268,0.008988999,0.100933208,2.570201322,0.196420817,0,0.204434929,3.979254115
2022/7/6 9:00,434.1074417,56.41138894,22.96385005,27.46083333,2.497999997,398.5833333,0,0.080800458,0.197606084,0.00380085,0,0.677105783,0.002059233,0.131483871,3.940863198,0.201634063,0.004272583,0.204794056,5.444420179
2022/7/6 10:00,450.8535528,55.76713887,23.18461667,28.57583333,2.925000008,500.75,0,0.092338575,0.197553833,0.003781933,0,0.692456047,0.00900455,0.136833187,5.297568461,0.201809898,0.316631553,0.203470646,7.151448683
2022/7/6 11:00,465.0793298,55.20231949,23.29449437,28.59666667,2.89482758,504.4166667,0,0.087662707,0.198253001,0.003829867,0,0.679268359,0.002089933,0.173511099,6.06908972,0.202892249,0.331973825,0.20540248,7.95397324
2022/7/6 12:00,459.5491087,54.32999989,23.43460842,30.995,2.37222222,1109.916667,0,0.089604939,0.197759001,0.0038566,0,0.669970962,0.002106783,0.181477514,9.715198185,0.204924066,0.573027976,0.206932878,11.8448589
2022/7/6 13:00,451.3417753,53.50695838,23.53161942,31.90083333,1.857142854,926.3333333,0,0.150070317,0.197812501,0.003870317,0,0.668762965,0.002095783,0.222160611,10.18853583,0.202847768,0.050757833,0.206820529,11.89373445
2022/7/6 14:00,468.7156636,53.42161105,23.70639589,32.20083333,1.433962262,910.9166667,0,0.085573373,0.197694663,0.003839083,0,0.669976724,0.011935433,0.313836055,9.753937823,0.202000181,0.050595667,0.206096596,11.4954856
2022/7/6 15:00,495.4749975,53.08866661,23.84731955,30.7075,1.202941183,575.3333333,0,0.081502241,0.197804165,0.00382485,0,0.67087596,0.0050997,0.301890772,7.38618503,0.202090899,0.025419251,0.206144729,9.080837597
2022/7/6 16:00,526.6402206,52.62769451,23.96350699,29.77416667,0.600000007,557.25,0,0.082737523,0.067195583,0.003830183,0,0.669761172,0.0020634,0.351587839,6.297569227,0.151401085,0.012603666,0.205148246,7.843897924
2022/7/6 17:00,561.1992202,52.5063197,24.08076395,27.6575,0.242857149,303.5833333,0,0.08284574,0.00196575,0.003821917,0,0.675080831,0.0131093,0.375366321,3.808391336,0.129809971,0,0.205015229,5.295406395
2022/7/6 18:00,579.7437769,52.43183332,24.12249037,27.465,0.242857149,201.5,0,0.078072574,0.0019895,0.003782517,0,0.66999023,0.003018583,0.244540693,2.888910748,0.130189639,0.000233583,0.205539796,4.226267863
2022/7/6 19:00,595.9798885,52.41029168,24.08089728,26.115,0.242857149,83.25,0,0.096464789,0.0019755,0.0037701,0,0.657639483,0.002392,0.154732845,0.480740638,0.128998203,0,0.203015079,1.729728637
2022/7/6 20:00,602.8766659,52.5148194,24.02230148,23.2075,0.242857149,3.5,0,0.126398922,0.001987167,0.00374675,0,0.643760056,0.04510395,0.144102549,-0.089495962,0.130291621,0,0.204318296,1.210213349
2022/7/6 21:00,589.2246657,51.41534735,23.9017749,22.03416667,0.242857149,1,0,0.086728422,0.0019765,0.003793233,0,0.644596412,0.01057225,0.090692205,-0.096584335,0.132163886,0,0.205003345,1.078941918
2022/7/6 22:00,541.4376651,51.54161109,23.71999856,21.32916667,0.242857149,1,0,0.079452207,0.001989167,0.003807833,0,0.643659546,0.014551966,0.04913816,-0.099027517,0.137205505,0,0.205037297,1.035814164
2022/7/6 23:00,480.2026651,51.97284719,23.49925963,20.76833333,0.242857149,1,0,0.082751624,0.0019695,0.003784783,0,0.639936175,0.002057267,0.049533727,-0.098026128,0.132570705,0,0.205171778,1.019749431
2022/7/7 0:00,461.4088861,52.49625009,23.20881115,19.92333333,0.242857149,1,0,0.082007056,0.001969333,0.003836483,0,0.642020671,0.00208465,0.049175694,-0.097719375,0.13090867,0,0.206835561,1.021118743
2022/7/7 1:00,451.6436077,52.30036805,23.01009297,19.11416667,0.242857149,1,0,0.07211659,0.001984167,0.003854467,0,0.641329458,0.0035819,0.049316227,-0.099394691,0.128870936,0,0.207295297,1.008954351
2022/7/7 2:00,448.1936633,52.35723611,22.92815835,17.97666667,0.255555562,1,0,0.086494974,0.001980417,0.003824567,0,0.642444965,0.002084433,0.048932477,-0.097082409,0.133518469,0,0.206145763,1.028343656
2022/7/7 3:00,454.7935524,52.43294445,22.92330551,17.775,0.033333334,1,0,0.074896539,0.001992417,0.003848083,0,0.640319606,0.002093583,0.049838244,-0.097973698,0.129504854,0,0.207019728,1.011539356
2022/7/7 4:00,460.2748862,52.51712487,22.87074298,17.50333333,0.033333334,1,1,0.081780874,0.130825917,0.003860167,0,0.640275023,0.002104883,0.048624878,-0.098854502,0.181390036,0,0.207720579,1.197727855
2022/7/7 5:00,461.4214421,52.43190264,22.7796986,17.47,0.133333336,23.66666667,1,0.077459141,0.198613667,0.003826017,0,0.641101788,0.002103717,0.04892851,-0.100768154,0.197549713,0,0.206239845,1.275054244
2022/7/7 6:00,455.8409976,52.13062506,22.69276662,20.375,0.317647064,137.25,0,0.081937273,0.197728415,0.0038068,0,0.639468309,0.0020805,0.048345911,0.033942403,0.199154564,0,0.204688778,1.411152953
2022/7/7 7:00,449.9751088,51.68098595,22.74234727,23.44416667,0.280000006,207.4166667,0,0.079578624,0.197621333,0.003796967,0,0.639926648,0.002072917,0.048862078,2.115161286,0.200193314,0,0.204118996,3.491332163
2022/7/7 8:00,437.2558858,50.93349995,22.85170556,25.35916667,0.59565218,361.5833333,0,0.243493306,0.198086751,0.003799067,0,0.645877067,0.0020789,0.101938172,3.271426038,0.200904598,0,0.203008663,4.870612562
2022/7/7 9:00,464.8776644,51.02591648,23.05470278,28.41333333,0.90322581,554.25,0,0.100037489,0.197496749,0.00379075,0,0.658921621,0.007971433,0.268655574,5.282704862,0.200340518,0.004224,0.202033263,6.926176259
2022/7/7 10:00,502.8265553,50.72761108,23.18544861,32.27083333,1.140540551,715.5833333,0,0.103695805,0.1973815,0.003753933,0,0.669731671,0.002036883,0.268576674,6.626108984,0.199873065,0.328080179,0.200492762,8.599731456
2022/7/7 11:00,506.9341091,50.35801404,23.2849875,29.4925,0.450000003,454.8333333,0,0.086156056,0.197801585,0.003751,0,0.670597568,0.00205095,0.208556565,5.066881754,0.200137782,0.012494417,0.201562213,6.64998989
2022/7/7 12:00,523.8135538,50.45276378,23.38149447,27.41333333,1.30930232,434.3333333,0,0.086624823,0.196785249,0.003783867,0,0.665696249,0.004018117,0.239164993,4.733869707,0.199777897,0.004188167,0.201230378,6.335139447
2022/7/7 13:00,533.3504436,50.37166659,23.47946942,29.42166667,2.499999995,660.25,0,0.120905466,0.197200666,0.003774567,0,0.671683222,0.00272155,0.201135516,7.348341885,0.199928545,0.020648583,0.201578628,8.967918628
2022/7/7 14:00,540.3401106,50.86858339,23.64834718,26.865,2.036734678,330,0,0.09025109,0.197175996,0.003775367,0,0.671651278,0.011674966,0.1955295,3.573982178,0.199877312,0.004104333,0.199324013,5.147346033
2022/7/7 15:00,523.792335,50.97894453,23.76505166,26.97333333,1.994285703,205.4166667,0,0.083882522,0.197408749,0.003771067,0,0.657948132,0.003037917,0.258282912,2.474267107,0.198867668,0.268092207,0.19924653,4.344804811
2022/7/7 16:00,472.8579974,48.21758326,24.1689,28.14416667,1.788095227,376.3333333,0,0.136988953,0.180826333,0.003769417,0,0.674708746,0.002027433,0.260082157,3.841416219,0.208394185,0.004225833,0.200206746,5.512646022
2022/7/7 17:00,458.0968868,48.8035415,24.22912094,27.78833333,1.361111105,395.25,0,0.090033607,0.181585916,0.003775033,0,0.666498606,0.002037683,0.184732364,5.406022678,0.200761448,0.0041725,0.200220796,6.939840631
2022/7/7 18:00,470.9901086,49.70766679,24.07531111,26.04166667,0.75185186,177.0833333,0,0.083920207,0.198159666,0.003756233,0,0.674217253,0.002040283,0.109375219,2.147986957,0.201925583,0,0.200777695,3.622159096
2022/7/7 19:00,478.0944421,49.9918751,23.95253605,24.1075,1.051515157,62.5,0,0.085865807,0.198191917,0.003797817,0,0.656867806,0.002397767,0.098242838,0.36249272,0.203894881,0,0.202554229,1.814305782
2022/7/7 20:00,486.7683313,49.61379176,23.74282217,21.84,0.483333342,4,0,0.082686191,0.198293585,0.003762,0,0.643746019,0.00205585,0.052836227,-0.082496717,0.202102531,0.274978435,0.202510229,1.58047435
2022/7/7 21:00,466.9079972,49.51269459,23.41570417,20.65916667,0.58846154,1,0,0.077768707,0.198198917,0.003762317,0,0.647467504,0.025163499,0.05351706,-0.096112476,0.201908314,0,0.204896596,1.316570438
2022/7/7 22:00,447.1673304,51.39495828,22.98965548,19.59666667,0.350000009,1,0,0.085500274,0.197877162,0.003801233,0,0.640309087,0.002069667,0.053170077,-0.096180633,0.203506151,0,0.205244545,1.295297563
2022/7/7 23:00,425.061551,53.7295833,22.59988194,18.83583333,0.488235301,1,0,0.08027314,0.197549247,0.0037877,0,0.638480768,0.00259055,0.052559027,-0.099336847,0.201965683,0,0.203489163,1.281358431
2022/7/8 0:00,422.2723291,54.96879862,22.41807222,18.57583333,0.21538462,1,1,0.081505023,0.197895249,0.003787033,0,0.638434922,0.002614267,0.05318496,-0.094476697,0.203495014,0,0.205172263,1.291612034
2022/7/8 1:00,420.0070514,56.19302083,22.21575563,18.43416667,0.858620695,1,1,0.079429057,0.198225417,0.003806283,0,0.641402475,0.002088617,0.053234593,-0.098545172,0.202737,0.160513163,0.20586538,1.448756813
2022/7/8 2:00,415.8528839,55.3532847,22.25539164,17.64583333,0.827777778,1,1,0.080547339,0.197783086,0.003843967,0,0.640785685,0.002090817,0.053145094,-0.098754888,0.203655267,0.160278233,0.206275244,1.449649844
2022/7/8 3:00,417.9972177,55.09270838,22.2622764,17.195,1.283050843,1,1,0.08249094,0.198648252,0.00385045,0,0.640566248,0.003586317,0.053024144,-0.098351186,0.202611799,0,0.206717078,1.293144042
2022/7/8 4:00,417.5531069,55.13752795,22.25456938,17.11833333,1.990243888,1,1,0.079137307,0.198078663,0.0038339,0,0.64079078,0.002099067,0.053762377,-0.098823046,0.202750047,0,0.206368197,1.287997292
2022/7/8 5:00,414.5333284,54.97556937,22.27315,17.33333333,2.269999981,10.5,1,0.046436796,0.198252168,0.00381905,0,0.642882612,0.002084683,0.052713627,-0.098146714,0.20181628,0,0.205217229,1.255075731
2022/7/8 6:00,414.3524399,55.07338897,22.24402638,19.09833333,2.345652168,98.83333333,1,0.063991926,0.198224831,0.003779117,0,0.640696377,0.009489716,0.053362476,0.074574722,0.20289685,0,0.204506029,1.451522044
2022/7/8 7:00,414.0057733,54.99369436,22.28220973,21.85416667,2.328947356,219.3333333,1,0.088215008,0.198262418,0.00380165,0,0.639600023,0.0020781,0.061077626,2.132882208,0.201576799,0,0.20417178,3.531665612
2022/7/8 8:00,413.8431067,53.7544723,22.45567219,23.72666667,2.407894749,394.4166667,1,0.084950555,0.197913003,0.003800717,0,0.64324717,0.002068983,0.150888965,3.069061362,0.202039399,0.237587237,0.203319512,4.794876903
2022/7/8 9:00,439.7324322,52.98801382,22.58959732,27.87833333,2.466666684,621.5833333,1,0.078645424,0.197985087,0.003791617,0,0.656165,0.002066167,0.091864972,4.19438264,0.201878547,0.004233,0.202473713,5.633486167
2022/7/8 10:00,476.2337017,52.7947083,22.7291334,31.1225,2.349019609,753.75,1,0.08142524,0.197572414,0.003770317,0,0.670026689,0.0020638,0.117477187,7.133803288,0.202303614,0.25101781,0.201907777,8.861368136
2022/7/8 11:00,458.3981082,52.2178472,22.86797645,30.28583333,2.074358949,623.25,1,0.082214823,0.197826831,0.003782467,0,0.670018009,0.002045883,0.22096978,7.455474961,0.202876416,0.255539858,0.200982046,9.291731074
2022/7/8 12:00,481.7229972,51.47494433,23.03678472,32.165,2.16111109,943.5,1,0.076494406,0.197223333,0.003744917,0,0.665200463,0.002050833,0.178085982,10.26012742,0.202707198,0.049655167,0.201142443,11.83643216
2022/7/8 13:00,501.0978831,51.32748604,23.23976814,33.13333333,1.779487173,854,1,0.126252686,0.197580999,0.003758483,0,0.669142607,0.0020362,0.154442251,9.393537006,0.201719648,0.049411167,0.200238694,10.99811974
2022/7/8 14:00,529.7586111,51.53802777,23.43418612,33.05916667,1.661764699,666.5833333,1,0.071480893,0.19789575,0.003751933,0,0.668752172,0.009917483,0.226728247,7.361559278,0.201952348,0.020554917,0.200455796,8.963048817
2022/7/8 15:00,521.6321088,51.5061804,23.55986942,31.83583333,1.020588244,416.3333333,1,0.085339356,0.198093084,0.003737117,0,0.672741489,0.00297545,0.193542714,4.808281905,0.201658797,0.012264083,0.199509861,6.378143856
2022/7/8 16:00,523.0199966,51.4520695,23.64455432,31.68166667,0.85945946,379.25,1,0.09378354,0.197880166,0.003781717,0,0.671971865,0.002389617,0.12666509,4.399819626,0.202094597,0.004157583,0.200600779,5.90314458
2022/7/8 17:00,521.8215536,51.4691529,23.70258622,30.93666667,1.017073168,316.1666667,1,0.088068139,0.198343585,0.003768017,0,0.672000639,0.002393217,0.136475689,3.733418139,0.202128799,0,0.200427961,5.237024185
2022/7/8 18:00,520.9608874,51.45995816,23.76965004,30.05666667,1.321951224,179.8333333,1,0.088115506,0.19900692,0.00379515,0,0.670457358,0.002405667,0.104578375,2.606392919,0.201638431,0,0.200978563,4.077368889
2022/7/8 19:00,524.4972201,51.62365275,23.70533045,27.76333333,0.729032257,41.91666667,1,0.080907607,0.198302502,0.0037923,0,0.654795179,0.033847065,0.048951427,0.314478426,0.2014636,0,0.203649178,1.740187284
2022/7/8 20:00,535.9733317,51.68763887,23.63706804,26.055,0.33333334,2,1,0.092243873,0.19806575,0.003775633,0,0.642535937,0.026435148,0.049052376,-0.09475457,0.201312781,0,0.201213111,1.319880039
2022/7/8 21:00,532.7885537,51.83258302,23.56530693,24.94333333,0.300000008,1,1,0.079031057,0.198510916,0.003753433,0,0.644367656,0.00366625,0.049501678,-0.096694436,0.202320365,0,0.200314129,1.284771048
2022/7/8 22:00,533.0651099,52.19770842,23.49582792,24.55666667,0.300000008,1,1,0.084831139,0.198442582,0.003762667,0,0.644485777,0.002033917,0.04913631,-0.09868673,0.203392818,0,0.200797245,1.288195725
2022/7/8 23:00,528.4906659,52.15974973,23.42419297,23.95166667,0.300000008,1,1,0.082270674,0.198322584,0.003785083,0,0.642884687,0.00203115,0.048463728,-0.09695658,0.202699198,0,0.200956661,1.284457185
2022/7/9 0:00,521.9268881,52.17690251,23.36008321,23.405,0.300000008,1,1,0.138069601,0.198106,0.003744117,0,0.640984156,0.003552533,0.049328327,-0.097071923,0.201247766,0,0.202458555,1.340419132
2022/7/9 1:00,492.5558879,52.04630558,23.307218,23.21666667,0.633333339,1,1,0.086065006,0.018483865,0.003808356,0,0.64124449,0.002058407,0.048964096,-0.102451118,0.135982444,0,0.203825181,1.037980727
2022/7/9 2:00,443.871887,51.2984999,23.29689307,22.78833333,0.48518519,1,1,0.08968104,0.001979917,0.00381765,0,0.647354085,0.003848533,0.048879644,-0.098298757,0.129934787,0,0.205222161,1.03241906
2022/7/9 3:00,432.4482199,50.09880554,23.20446384,21.9875,0.510000006,1,1,0.079857557,0.00196775,0.003835367,0,0.63965644,0.00207885,0.049322461,-0.099263447,0.132222952,0,0.206383262,1.016061192
2022/7/9 4:00,427.7493298,49.79276392,23.0814708,21.35833333,1.289855072,1,1,0.081560557,0.001988167,0.003842567,0,0.641444306,0.002084933,0.048927927,-0.098193899,0.132936139,0.000117,0.206430047,1.021137744
2022/7/9 5:00,427.5223296,49.70952774,22.94424997,20.96416667,1.143835612,11.75,1,0.083576724,0.00198575,0.003766283,0,0.6404317,0.002068683,0.048663994,-0.099436462,0.133140272,0,0.203672713,1.017869657
2022/7/9 6:00,426.0272185,49.1317777,22.87351677,21.67833333,1.220833334,132.6666667,1,0.080840807,0.001972333,0.003794317,0,0.641868083,0.002062567,0.048957677,-0.074160538,0.129558486,0,0.203902814,1.038796546
2022/7/9 7:00,423.4303292,48.92688883,22.93010423,24.12333333,1.921428544,314.1666667,1,0.083830007,0.001988333,0.00384415,0,0.641333848,0.00680735,0.049161243,2.128593543,0.129048586,0,0.206871478,3.251478538
2022/7/9 8:00,418.6937735,49.13091667,23.12269865,26.385,2.291176473,489.5,1,0.076377224,0.00199075,0.003828217,0,0.640034551,0.002091533,0.049029811,2.84977686,0.130140435,0,0.205226097,3.958495478
2022/7/9 9:00,412.3665509,49.50081917,23.29841811,28.16583333,1.980000009,649.8333333,1,0.082394024,0.001967,0.003798033,0,0.639535527,0.002068583,0.049262594,3.941649594,0.130354835,0.323183769,0.204204112,5.378418071
2022/7/9 10:00,413.6497728,49.51784731,23.42909728,27.49916667,1.666666685,780.0833333,1,0.084403841,0.001997167,0.003865017,0,0.640415498,0.002089417,0.051362028,6.194908353,0.130451338,0.089156497,0.205754012,7.404403168
2022/7/9 11:00,413.1294395,49.43937492,23.60400422,27.5175,1.660000008,882.5833333,1,0.07852114,0.001997917,0.003876067,0,0.638911666,0.00209695,0.050519011,9.33891143,0.138553104,0.293232734,0.206698845,10.75331886
2022/7/9 12:00,414.5941068,49.34090255,23.79029311,27.295,1.799999992,1022.5,1,0.079551941,0.002010833,0.003905733,0,0.640487024,0.00211335,0.049875544,10.52292678,0.130426336,0.050889001,0.207489211,11.68967575
2022/7/9 13:00,417.6066635,49.26887475,23.98391112,28.29416667,1.651724125,997.0833333,1,0.08276889,0.00198775,0.003903633,0,0.639897419,0.002112417,0.050034061,10.62131461,0.129274354,0.050826584,0.20747273,11.78959245
2022/7/9 14:00,420.2256633,49.22084719,24.17699871,29.31833333,1.193103453,881.9166667,1,0.080393289,0.001997917,0.00387415,0,0.638411208,0.002103517,0.048932094,9.680007959,0.131709436,0.05036825,0.206204644,10.84400246
2022/7/9 15:00,424.5747746,49.11708293,24.37377917,28.8975,0.880952382,744.8333333,1,0.076951875,0.001963,0.00384515,0,0.64238543,0.002084867,0.049154677,8.216604813,0.129998985,0.04182375,0.205357678,9.370170225
2022/7/9 16:00,429.2136641,49.09569432,24.56418191,26.93416667,0.100000001,592.4166667,1,0.035887564,0.001986583,0.003822883,0,0.64271168,0.002087117,0.049177627,6.464004421,0.129902087,0.012479833,0.205157411,7.547217206
2022/7/9 17:00,433.5593299,49.07597222,24.73400007,24.3075,0.100000001,424.75,1,0.084273741,0.002009417,0.003814683,0,0.642405918,0.0020853,0.049382511,5.406987373,0.131262719,0,0.204471079,6.526692741
2022/7/9 18:00,435.9929978,49.0860415,24.85540551,24.12333333,0.100000001,213.0833333,1,0.082762058,0.001971583,0.003803217,0,0.639563619,0.0020699,0.049394193,3.715906912,0.131123771,0,0.203993244,4.830588497
2022/7/9 19:00,447.1171083,46.92497226,24.56892081,23.15916667,0.100000001,83.5,1,0.08286989,0.00198775,0.00381255,0,0.638214951,0.002062683,0.048831578,0.531806291,0.132445537,0,0.204500461,1.646531691
2022/7/9 20:00,446.8371083,46.6217985,24.1984875,20.0975,0.100000001,3.5,1,0.081916607,0.00198525,0.00382165,0,0.639892164,0.009346866,0.048668177,-0.093962896,0.133642718,0,0.205481296,1.030791832
2022/7/9 21:00,455.2188863,48.54538876,23.85644165,18.93416667,0.300000004,1,1,0.082070023,0.001951667,0.003817867,0,0.63909428,0.002057867,0.049169078,-0.096421806,0.13180502,0,0.204669464,1.01821346
2022/7/9 22:00,457.9041088,50.37605555,23.4158986,18.62916667,0.300000004,1,1,0.08032849,0.00199425,0.003809817,0,0.642695998,0.0020542,0.048750745,-0.096437535,0.134440869,0,0.204223195,1.021860029
2022/7/9 23:00,462.9527747,50.5049862,23.08196112,18.02166667,0.150000002,1,1,0.083349024,0.001983167,0.003793433,0,0.642835317,0.002948833,0.049226344,-0.099315876,0.131529387,0,0.204859745,1.021209374
